,location,month,case_fatality_rate,total_cases,new_cases,total_deaths,new_deaths
785,Guinea-Bissau,6,0.014510278113663845,1654.0,398.0,24.0,16.0
786,Guinea-Bissau,7,0.013124684502776375,1981.0,327.0,26.0,2.0
787,Guinea-Bissau,8,0.015419501133786848,2205.0,224.0,34.0,8.0
788,Guinea-Bissau,9,0.016781411359724614,2324.0,119.0,39.0,5.0
789,Guinea-Bissau,10,0.01699129714048902,2413.0,89.0,41.0,2.0
790,Guinea-Bissau,11,0.018025399426464563,2441.0,28.0,44.0,3.0
791,Guinea-Bissau,12,0.01835236541598695,2452.0,11.0,45.0,1.0
792,Guyana,3,0.16666666666666666,12.0,12.0,2.0,2.0
793,Guyana,4,0.10975609756097561,82.0,70.0,9.0,7.0
794,Guyana,5,0.0784313725490196,153.0,71.0,12.0,3.0
795,Guyana,6,0.04897959183673469,245.0,92.0,12.0,0.0
796,Guyana,7,0.048426150121065374,413.0,168.0,20.0,8.0
797,Guyana,8,0.02986217457886677,1306.0,893.0,39.0,19.0
798,Guyana,9,0.027643400138217002,2894.0,1588.0,80.0,41.0
799,Guyana,10,0.029793368572801536,4162.0,1268.0,124.0,44.0
800,Guyana,11,0.02793192748797632,5406.0,1244.0,151.0,27.0
801,Guyana,12,0.025900189513581806,6332.0,926.0,164.0,13.0
802,Haiti,3,0.0,15.0,15.0,0.0,0.0
803,Haiti,4,0.07894736842105263,76.0,61.0,6.0,6.0
804,Haiti,5,0.022095959595959596,1584.0,1508.0,35.0,29.0
805,Haiti,6,0.017786899264580127,5847.0,4263.0,104.0,69.0
806,Haiti,7,0.02155055570615343,7378.0,1531.0,159.0,55.0
807,Haiti,8,0.02448532098915824,8209.0,831.0,201.0,42.0
808,Haiti,9,0.02597254004576659,8740.0,531.0,227.0,26.0
809,Haiti,10,0.025624033576319857,9054.0,314.0,232.0,5.0
810,Haiti,11,0.025021570319240724,9272.0,218.0,232.0,0.0
811,Haiti,12,0.023602360236023603,9999.0,727.0,236.0,4.0
812,Honduras,3,0.04964539007092199,141.0,141.0,7.0,7.0
813,Honduras,4,0.09208819714656291,771.0,630.0,71.0,64.0
814,Honduras,5,0.040753556324490584,5202.0,4431.0,212.0,141.0
815,Honduras,6,0.02541159627773801,19558.0,14356.0,497.0,285.0
816,Honduras,7,0.03182272575808064,42014.0,22456.0,1337.0,840.0
817,Honduras,8,0.030697872619398825,61014.0,19000.0,1873.0,536.0
818,Honduras,9,0.030598179453836152,76900.0,15886.0,2353.0,480.0
819,Honduras,10,0.02754727107588143,96888.0,19988.0,2669.0,316.0
820,Honduras,11,0.026955373061254652,108253.0,11365.0,2918.0,249.0
821,Honduras,12,0.02569217004440723,121827.0,13574.0,3130.0,212.0
822,Hong Kong,1,,0.0,0.0,0.0,0.0
823,Hong Kong,2,,0.0,0.0,0.0,0.0
824,Hong Kong,3,,0.0,0.0,0.0,0.0
825,Hong Kong,4,,0.0,0.0,0.0,0.0
826,Hong Kong,5,,0.0,0.0,0.0,0.0
827,Hong Kong,6,,0.0,0.0,0.0,0.0
828,Hong Kong,7,,0.0,0.0,0.0,0.0
829,Hong Kong,8,,0.0,0.0,0.0,0.0
830,Hong Kong,9,,0.0,0.0,0.0,0.0
831,Hong Kong,10,,0.0,0.0,0.0,0.0
832,Hong Kong,11,,0.0,0.0,0.0,0.0
833,Hong Kong,12,,0.0,0.0,0.0,0.0
834,Hungary,3,0.032520325203252036,492.0,492.0,16.0,16.0
835,Hungary,4,0.11243243243243244,2775.0,2283.0,312.0,296.0
836,Hungary,5,0.13570691434468524,3876.0,1101.0,526.0,214.0
837,Hungary,6,0.1407942238267148,4155.0,279.0,585.0,59.0
838,Hungary,7,0.13229744728079912,4505.0,350.0,596.0,11.0
839,Hungary,8,0.10017918227724384,6139.0,1634.0,615.0,19.0
840,Hungary,9,0.02891047201541892,26461.0,20322.0,765.0,150.0
841,Hungary,10,0.023233892274398905,75321.0,48860.0,1750.0,985.0
842,Hungary,11,0.022213317858162693,217122.0,141801.0,4823.0,3073.0
843,Hungary,12,0.029570809329207415,322514.0,105392.0,9537.0,4714.0
844,Iceland,2,0.0,1.0,1.0,0.0,0.0
845,Iceland,3,0.001762114537444934,1135.0,1134.0,2.0,2.0
846,Iceland,4,0.005564830272676683,1797.0,662.0,10.0,8.0
847,Iceland,5,0.005537098560354375,1806.0,9.0,10.0,0.0
848,Iceland,6,0.005482456140350877,1824.0,18.0,10.0,0.0
849,Iceland,7,0.005305039787798408,1885.0,61.0,10.0,0.0
850,Iceland,8,0.004746084480303749,2107.0,222.0,10.0,0.0
851,Iceland,9,0.0036656891495601175,2728.0,621.0,10.0,0.0
852,Iceland,10,0.0024665981500513875,4865.0,2137.0,12.0,2.0
853,Iceland,11,0.004821958456973294,5392.0,527.0,26.0,14.0
854,Iceland,12,0.005039972193256865,5754.0,362.0,29.0,3.0
855,India,1,0.0,1.0,1.0,0.0,0.0
856,India,2,0.0,3.0,2.0,0.0,0.0
857,India,3,0.025053686471009307,1397.0,1394.0,35.0,35.0
858,India,4,0.03310099532455612,34863.0,33466.0,1154.0,1119.0
859,India,5,0.02837221747136809,190609.0,155746.0,5408.0,4254.0
860,India,6,0.029719153994749618,585481.0,394872.0,17400.0,11992.0
861,India,7,0.021527864583947526,1695988.0,1110507.0,36511.0,19111.0
862,India,8,0.017687635831062597,3691166.0,1995178.0,65288.0,28777.0
863,India,9,0.01563195040256098,6312584.0,2621418.0,98678.0,33390.0
864,India,10,0.014920549427535061,8184082.0,1871498.0,122111.0,23433.0
865,India,11,0.014543355995032765,9462809.0,1278727.0,137621.0,15510.0
866,India,12,0.01448745718428383,10266674.0,803865.0,148738.0,11117.0
867,Indonesia,3,0.08900523560209424,1528.0,1528.0,136.0,136.0
868,Indonesia,4,0.07827633919746986,10118.0,8590.0,792.0,656.0
869,Indonesia,5,0.06093000415517697,26473.0,16355.0,1613.0,821.0
870,Indonesia,6,0.051006473352842065,56385.0,29912.0,2876.0,1263.0
871,Indonesia,7,0.047344430501217984,108376.0,51991.0,5131.0,2255.0
872,Indonesia,8,0.04243232110574613,174796.0,66420.0,7417.0,2286.0
873,Indonesia,9,0.037420559705652806,287008.0,112212.0,10740.0,3323.0
874,Indonesia,10,0.033819570433663015,410088.0,123080.0,13869.0,3129.0
875,Indonesia,11,0.03144467351911268,538883.0,128795.0,16945.0,3076.0
876,Indonesia,12,0.02978748597278249,743198.0,204315.0,22138.0,5193.0
877,International,2,0.00851063829787234,705.0,705.0,6.0,6.0
878,International,3,0.014005602240896359,714.0,9.0,10.0,4.0
879,International,4,0.020804438280166437,721.0,7.0,15.0,5.0
880,International,5,0.020804438280166437,721.0,0.0,15.0,0.0
881,International,6,0.020804438280166437,721.0,0.0,15.0,0.0
882,International,7,0.020804438280166437,721.0,0.0,15.0,0.0
883,International,8,0.020804438280166437,721.0,0.0,15.0,0.0
884,International,9,0.020804438280166437,721.0,0.0,15.0,0.0
885,International,10,0.020804438280166437,721.0,0.0,15.0,0.0
886,International,11,0.020804438280166437,721.0,0.0,15.0,0.0
887,International,12,0.020804438280166437,721.0,0.0,15.0,0.0
888,Iran,2,0.07251264755480608,593.0,593.0,43.0,43.0
889,Iran,3,0.06497029480999889,44605.0,44012.0,2898.0,2855.0
890,Iran,4,0.06369399830938292,94640.0,50035.0,6028.0,3130.0
891,Iran,5,0.051476899106070007,151466.0,56826.0,7797.0,1769.0
892,Iran,6,0.04751341901590955,227662.0,76196.0,10817.0,3020.0
893,Iran,7,0.05511433117250266,304204.0,76542.0,16766.0,5949.0
894,Iran,8,0.0574901655597369,375212.0,71008.0,21571.0,4805.0
895,Iran,9,0.057235154269616964,457219.0,82007.0,26169.0,4598.0
896,Iran,10,0.056895550057770264,612772.0,155553.0,34864.0,8695.0
897,Iran,11,0.0501481181203031,962070.0,349298.0,48246.0,13382.0
898,Iran,12,0.045074775005672814,1225142.0,263072.0,55223.0,6977.0
899,Iraq,2,0.0,13.0,13.0,0.0,0.0
900,Iraq,3,0.07204610951008646,694.0,681.0,50.0,50.0
901,Iraq,4,0.04460431654676259,2085.0,1391.0,93.0,43.0
902,Iraq,5,0.03183724180773412,6439.0,4354.0,205.0,112.0
903,Iraq,6,0.03956504917632206,49109.0,42670.0,1943.0,1738.0
904,Iraq,7,0.03804701105056617,124609.0,75500.0,4741.0,2798.0
905,Iraq,8,0.029974375782134556,234934.0,110325.0,7042.0,2301.0
906,Iraq,9,0.025293334912846677,362981.0,128047.0,9181.0,2139.0
907,Iraq,10,0.023083596047648265,472630.0,109649.0,10910.0,1729.0
908,Iraq,11,0.02218445784898715,552549.0,79919.0,12258.0,1348.0
909,Iraq,12,0.021523926953372383,595291.0,42742.0,12813.0,555.0
910,Ireland,2,0.0,1.0,1.0,0.0,0.0
911,Ireland,3,0.02194744976816074,3235.0,3234.0,71.0,71.0
912,Ireland,4,0.05977100718028333,20612.0,17377.0,1232.0,1161.0
913,Ireland,5,0.06610644257703081,24990.0,4378.0,1652.0,420.0
914,Ireland,6,0.0681505908216543,25473.0,483.0,1736.0,84.0
915,Ireland,7,0.06763859581814693,26065.0,592.0,1763.0,27.0
916,Ireland,8,0.06167783138384645,28811.0,2746.0,1777.0,14.0
917,Ireland,9,0.04989627990596045,36155.0,7344.0,1804.0,27.0
918,Ireland,10,0.03112796146836761,61456.0,25301.0,1913.0,109.0
919,Ireland,11,0.028300066166740186,72544.0,11088.0,2053.0,140.0
920,Ireland,12,0.02437376741956221,91779.0,19235.0,2237.0,184.0
921,Israel,2,0.0,6.0,6.0,0.0,0.0
922,Israel,3,0.0036732552037782055,5717.0,5711.0,21.0,21.0
923,Israel,4,0.014154504277805737,15896.0,10179.0,225.0,204.0
924,Israel,5,0.01680426254464547,17079.0,1183.0,287.0,62.0
925,Israel,6,0.012854784181146316,25438.0,8359.0,327.0,40.0
926,Israel,7,0.00786238046114813,71734.0,46296.0,564.0,237.0
927,Israel,8,0.008151848493661575,116906.0,45172.0,953.0,389.0
928,Israel,9,0.006483139391538776,247411.0,130505.0,1604.0,651.0
929,Israel,10,0.008146995854925577,314349.0,66938.0,2561.0,957.0
930,Israel,11,0.008517427807978267,337191.0,22842.0,2872.0,311.0
931,Israel,12,0.007855654417358516,423262.0,86071.0,3325.0,453.0
932,Italy,1,0.0,2.0,2.0,0.0,0.0
933,Italy,2,0.025709219858156027,1128.0,1126.0,29.0,29.0
934,Italy,3,0.11747580157289776,105792.0,104664.0,12428.0,12399.0
935,Italy,4,0.13611696509833887,205463.0,99671.0,27967.0,15539.0
936,Italy,5,0.14341386369781586,232997.0,27534.0,33415.0,5448.0
937,Italy,6,0.14451446100640955,240578.0,7581.0,34767.0,1352.0
938,Italy,7,0.14196261568977567,247537.0,6959.0,35141.0,374.0
939,Italy,8,0.1318022093947566,269214.0,21677.0,35483.0,342.0
940,Italy,9,0.11399951089528396,314861.0,45647.0,35894.0,411.0
941,Italy,10,0.056838820776238905,679430.0,364569.0,38618.0,2724.0
942,Italy,11,0.03470129636590461,1601554.0,922124.0,55576.0,16958.0
943,Italy,12,0.035193715160552135,2107166.0,505612.0,74159.0,18583.0
944,Jamaica,3,0.027777777777777776,36.0,36.0,1.0,1.0
945,Jamaica,4,0.018957345971563982,422.0,386.0,8.0,7.0
946,Jamaica,5,0.015358361774744027,586.0,164.0,9.0,1.0
947,Jamaica,6,0.014245014245014245,702.0,116.0,10.0,1.0
948,Jamaica,7,0.011389521640091117,878.0,176.0,10.0,0.0
949,Jamaica,8,0.00854005693371289,2459.0,1581.0,21.0,11.0
950,Jamaica,9,0.01650725084850355,6482.0,4023.0,107.0,86.0
951,Jamaica,10,0.022652298218605673,9094.0,2612.0,206.0,99.0
952,Jamaica,11,0.023878100901235714,10763.0,1669.0,257.0,51.0
953,Jamaica,12,0.02354408669213378,12827.0,2064.0,302.0,45.0
954,Japan,1,0.0,13.0,13.0,0.0,0.0
955,Japan,2,0.024691358024691357,243.0,230.0,6.0,6.0
956,Japan,3,0.029738126941855306,2253.0,2010.0,67.0,61.0
957,Japan,4,0.03367875647668394,14282.0,12029.0,481.0,414.0
958,Japan,5,0.053615141202459846,16749.0,2467.0,898.0,417.0
959,Japan,6,0.05222156557244936,18613.0,1864.0,972.0,74.0
960,Japan,7,0.027820710973724884,36232.0,17619.0,1008.0,36.0
961,Japan,8,0.018978272947919407,68394.0,32162.0,1298.0,290.0
962,Japan,9,0.018842192154470087,83589.0,15195.0,1575.0,277.0
963,Japan,10,0.017458672588206266,101325.0,17736.0,1769.0,194.0
964,Japan,11,0.013936627282491945,148960.0,47635.0,2076.0,307.0
965,Japan,12,0.013960451043005143,235809.0,86849.0,3292.0,1216.0
966,Jordan,3,0.01824817518248175,274.0,274.0,5.0,5.0
967,Jordan,4,0.017660044150110375,453.0,179.0,8.0,3.0
968,Jordan,5,0.012178619756427604,739.0,286.0,9.0,1.0
969,Jordan,6,0.007950530035335688,1132.0,393.0,9.0,0.0
970,Jordan,7,0.009220452640402346,1193.0,61.0,11.0,2.0
971,Jordan,8,0.007374631268436578,2034.0,841.0,15.0,4.0
972,Jordan,9,0.005158562367864694,11825.0,9791.0,61.0,46.0
973,Jordan,10,0.011417631908769127,72607.0,60782.0,829.0,768.0
974,Jordan,11,0.012537027753725562,219430.0,146823.0,2751.0,1922.0
975,Jordan,12,0.013018940963143561,294494.0,75064.0,3834.0,1083.0
976,Kazakhstan,3,0.0058309037900874635,343.0,343.0,2.0,2.0
977,Kazakhstan,4,0.007348618459729571,3402.0,3059.0,25.0,23.0
978,Kazakhstan,5,0.003683919690550746,10858.0,7456.0,40.0,15.0
979,Kazakhstan,6,0.008427469965931505,22308.0,11450.0,188.0,148.0
980,Kazakhstan,7,0.008775327276550069,90367.0,68059.0,793.0,605.0
981,Kazakhstan,8,0.013629441430134764,130673.0,40306.0,1781.0,988.0
982,Kazakhstan,9,0.014768277342278636,140707.0,10034.0,2078.0,297.0
983,Kazakhstan,10,0.014869838809878489,149699.0,8992.0,2226.0,148.0
984,Kazakhstan,11,0.01393766147465385,174563.0,24864.0,2433.0,207.0
985,Kazakhstan,12,0.013722936837710491,201196.0,26633.0,2761.0,328.0
986,Kenya,3,0.01694915254237288,59.0,59.0,1.0,1.0
987,Kenya,4,0.04292929292929293,396.0,337.0,17.0,16.0
988,Kenya,5,0.0326197757390418,1962.0,1566.0,64.0,47.0
989,Kenya,6,0.023248507697141062,6366.0,4404.0,148.0,84.0
990,Kenya,7,0.01652452025586354,20636.0,14270.0,341.0,193.0
991,Kenya,8,0.016870851729481592,34201.0,13565.0,577.0,236.0
992,Kenya,9,0.018453632328895117,38529.0,4328.0,711.0,134.0
993,Kenya,10,0.01777431511813306,55192.0,16663.0,981.0,270.0
994,Kenya,11,0.017567987753832906,83618.0,28426.0,1469.0,488.0
995,Kenya,12,0.017313234775757323,96458.0,12840.0,1670.0,201.0
996,Kosovo,3,0.009433962264150943,106.0,106.0,1.0,1.0
997,Kosovo,4,0.02753441802252816,799.0,693.0,22.0,21.0
998,Kosovo,5,0.028037383177570093,1070.0,271.0,30.0,8.0
999,Kosovo,6,0.017506252232940337,2799.0,1729.0,49.0,19.0
1000,Kosovo,7,0.02725090036014406,8330.0,5531.0,227.0,178.0
1001,Kosovo,8,0.03902185223725286,13454.0,5124.0,525.0,298.0
1002,Kosovo,9,0.04001280409731114,15620.0,2166.0,625.0,100.0
1003,Kosovo,10,0.03507864238410596,19328.0,3708.0,678.0,53.0
1004,Kosovo,11,0.025659157490655622,39596.0,20268.0,1016.0,338.0
1005,Kosovo,12,0.026044110746128578,51144.0,11548.0,1332.0,316.0
1006,Kuwait,2,0.0,45.0,45.0,0.0,0.0
1007,Kuwait,3,0.0,289.0,244.0,0.0,0.0
1008,Kuwait,4,0.0064612326043737576,4024.0,3735.0,26.0,26.0
1009,Kuwait,5,0.007839366934141922,27043.0,23019.0,212.0,186.0
1010,Kuwait,6,0.007663167009416603,46195.0,19152.0,354.0,142.0
1011,Kuwait,7,0.006675926340785877,66957.0,20762.0,447.0,93.0
1012,Kuwait,8,0.00623905814896192,85109.0,18152.0,531.0,84.0
1013,Kuwait,9,0.005799471392443574,105182.0,20073.0,610.0,79.0
1014,Kuwait,10,0.00618617283166304,125926.0,20744.0,779.0,169.0
1015,Kuwait,11,0.006169593718231851,142635.0,16709.0,880.0,101.0
1016,Kuwait,12,0.006202518195824258,150584.0,7949.0,934.0,54.0
1017,Kyrgyzstan,3,0.0,107.0,107.0,0.0,0.0
1018,Kyrgyzstan,4,0.010723860589812333,746.0,639.0,8.0,8.0
1019,Kyrgyzstan,5,0.009153318077803204,1748.0,1002.0,16.0,8.0
1020,Kyrgyzstan,6,0.011078823102070468,5506.0,3758.0,61.0,45.0
1021,Kyrgyzstan,7,0.03848624493785784,35805.0,30299.0,1378.0,1317.0
1022,Kyrgyzstan,8,0.02410132580071985,43898.0,8093.0,1058.0,-320.0
1023,Kyrgyzstan,9,0.02279886005699715,46669.0,2771.0,1064.0,6.0
1024,Kyrgyzstan,10,0.01943000781276538,58878.0,12209.0,1144.0,80.0
1025,Kyrgyzstan,11,0.017423269288584002,73178.0,14300.0,1275.0,131.0
1026,Kyrgyzstan,12,0.016721376212454033,81034.0,7856.0,1355.0,80.0
1027,Laos,3,0.0,9.0,9.0,0.0,0.0
1028,Laos,4,0.0,19.0,10.0,0.0,0.0
1029,Laos,5,0.0,19.0,0.0,0.0,0.0
1030,Laos,6,0.0,19.0,0.0,0.0,0.0
1031,Laos,7,0.0,20.0,1.0,0.0,0.0
1032,Laos,8,0.0,22.0,2.0,0.0,0.0
1033,Laos,9,0.0,23.0,1.0,0.0,0.0
1034,Laos,10,0.0,24.0,1.0,0.0,0.0
1035,Laos,11,0.0,39.0,15.0,0.0,0.0
1036,Laos,12,0.0,41.0,2.0,0.0,0.0
1037,Latvia,2,,0.0,0.0,0.0,0.0
1038,Latvia,3,0.0,398.0,398.0,0.0,0.0
1039,Latvia,4,0.017482517482517484,858.0,460.0,15.0,15.0
1040,Latvia,5,0.0225140712945591,1066.0,208.0,24.0,9.0
1041,Latvia,6,0.026833631484794274,1118.0,52.0,30.0,6.0
1042,Latvia,7,0.025995125913891144,1231.0,113.0,32.0,2.0
1043,Latvia,8,0.024355300859598854,1396.0,165.0,34.0,2.0
1044,Latvia,9,0.020285087719298246,1824.0,428.0,37.0,3.0
1045,Latvia,10,0.012046148625721072,5894.0,4070.0,71.0,34.0
1046,Latvia,11,0.012064421669106882,17075.0,11181.0,206.0,135.0
1047,Latvia,12,0.015524154116956778,40904.0,23829.0,635.0,429.0
1048,Lebanon,2,0.0,4.0,4.0,0.0,0.0
1049,Lebanon,3,0.02553191489361702,470.0,466.0,12.0,12.0
1050,Lebanon,4,0.03310344827586207,725.0,255.0,24.0,12.0
1051,Lebanon,5,0.022131147540983605,1220.0,495.0,27.0,3.0
1052,Lebanon,6,0.019122609673790775,1778.0,558.0,34.0,7.0
1053,Lebanon,7,0.013391877058177827,4555.0,2777.0,61.0,27.0
1054,Lebanon,8,0.009648717356135891,17308.0,12753.0,167.0,106.0
1055,Lebanon,9,0.009259726497451683,39634.0,22326.0,367.0,200.0
1056,Lebanon,10,0.007842123405722165,81228.0,41594.0,637.0,270.0
1057,Lebanon,11,0.00795660601513162,127944.0,46716.0,1018.0,381.0
1058,Lebanon,12,0.008088020583681813,181503.0,53559.0,1468.0,450.0
1059,Lesotho,5,0.0,2.0,2.0,0.0,0.0
1060,Lesotho,6,0.0,27.0,25.0,0.0,0.0
1061,Lesotho,7,0.02152317880794702,604.0,577.0,13.0,13.0
1062,Lesotho,8,0.02857142857142857,1085.0,481.0,31.0,18.0
1063,Lesotho,9,0.0225705329153605,1595.0,510.0,36.0,5.0
1064,Lesotho,10,0.022529441884280594,1953.0,358.0,44.0,8.0
1065,Lesotho,11,0.020862968231389285,2109.0,156.0,44.0,0.0
1066,Lesotho,12,0.016483516483516484,3094.0,985.0,51.0,7.0
1067,Liberia,3,0.0,3.0,3.0,0.0,0.0
1068,Liberia,4,0.11347517730496454,141.0,138.0,16.0,16.0
1069,Liberia,5,0.09375,288.0,147.0,27.0,11.0
1070,Liberia,6,0.046153846153846156,780.0,492.0,36.0,9.0
1071,Liberia,7,0.06323777403035413,1186.0,406.0,75.0,39.0
1072,Liberia,8,0.06288343558282208,1304.0,118.0,82.0,7.0
1073,Liberia,9,0.06105733432613552,1343.0,39.0,82.0,0.0
1074,Liberia,10,0.05750350631136045,1426.0,83.0,82.0,0.0
1075,Liberia,11,0.05203761755485893,1595.0,169.0,83.0,1.0
1076,Liberia,12,0.04665542439572794,1779.0,184.0,83.0,0.0
1077,Libya,3,0.0,10.0,10.0,0.0,0.0
1078,Libya,4,0.04918032786885246,61.0,51.0,3.0,3.0
1079,Libya,5,0.03205128205128205,156.0,95.0,5.0,2.0
1080,Libya,6,0.02912621359223301,824.0,668.0,24.0,19.0
1081,Libya,7,0.020436343551505108,3621.0,2797.0,74.0,50.0
1082,Libya,8,0.016969783760561363,13966.0,10345.0,237.0,163.0
1083,Libya,9,0.015959449674149168,34525.0,20559.0,551.0,314.0
1084,Libya,10,0.014027334479089942,61095.0,26570.0,857.0,306.0
1085,Libya,11,0.01428588679974399,82809.0,21714.0,1183.0,326.0
1086,Libya,12,0.014739172492196615,100277.0,17468.0,1478.0,295.0
1087,Liechtenstein,3,0.0,68.0,68.0,0.0,0.0
1088,Liechtenstein,4,0.012195121951219513,82.0,14.0,1.0,1.0
1089,Liechtenstein,5,0.012195121951219513,82.0,0.0,1.0,0.0
1090,Liechtenstein,6,0.012195121951219513,82.0,0.0,1.0,0.0
1091,Liechtenstein,7,0.011363636363636364,88.0,6.0,1.0,0.0
1092,Liechtenstein,8,0.009345794392523364,107.0,19.0,1.0,0.0
1093,Liechtenstein,9,0.00847457627118644,118.0,11.0,1.0,0.0
1094,Liechtenstein,10,0.005628517823639775,533.0,415.0,3.0,2.0
1095,Liechtenstein,11,0.012598425196850394,1270.0,737.0,16.0,13.0
1096,Liechtenstein,12,0.018258426966292134,2136.0,866.0,39.0,23.0
1097,Lithuania,2,0.0,1.0,1.0,0.0,0.0
1098,Lithuania,3,0.008547008547008548,468.0,467.0,4.0,4.0
1099,Lithuania,4,0.02327272727272727,1375.0,907.0,32.0,28.0
1100,Lithuania,5,0.03239352129574085,1667.0,292.0,54.0,22.0
1101,Lithuania,6,0.0336644591611479,1812.0,145.0,61.0,7.0
1102,Lithuania,7,0.030449492508458194,2069.0,257.0,63.0,2.0
1103,Lithuania,8,0.02379310344827586,2900.0,831.0,69.0,6.0
1104,Lithuania,9,0.01642491467576792,4688.0,1788.0,77.0,8.0
1105,Lithuania,10,0.010259871751603105,14815.0,10127.0,152.0,75.0
1106,Lithuania,11,0.010112377876726851,61311.0,46496.0,620.0,468.0
1107,Lithuania,12,0.012651896727836285,141955.0,80644.0,1796.0,1176.0
1108,Luxembourg,2,0.0,1.0,1.0,0.0,0.0
1109,Luxembourg,3,0.010560146923783287,2178.0,2177.0,23.0,23.0
1110,Luxembourg,4,0.023784355179704016,3784.0,1606.0,90.0,67.0
1111,Luxembourg,5,0.0273768043802887,4018.0,234.0,110.0,20.0
1112,Luxembourg,6,0.025587345894394046,4299.0,281.0,110.0,0.0
1113,Luxembourg,7,0.017027632561613146,6695.0,2396.0,114.0,4.0
1114,Luxembourg,8,0.018716981132075473,6625.0,-70.0,124.0,10.0
1115,Luxembourg,9,0.014572805265013516,8509.0,1884.0,124.0,0.0
1116,Luxembourg,10,0.00887125014590872,17134.0,8625.0,152.0,28.0
1117,Luxembourg,11,0.009256589191994924,34678.0,17544.0,321.0,169.0
1118,Luxembourg,12,0.010664655822471183,46415.0,11737.0,495.0,174.0
1119,Madagascar,3,0.0,57.0,57.0,0.0,0.0
1120,Madagascar,4,0.0,128.0,71.0,0.0,0.0
1121,Madagascar,5,0.007782101167315175,771.0,643.0,6.0,6.0
1122,Madagascar,6,0.009033423667570008,2214.0,1443.0,20.0,14.0
1123,Madagascar,7,0.009753404490246595,10868.0,8654.0,106.0,86.0
1124,Madagascar,8,0.012917984256206688,14863.0,3995.0,192.0,86.0
1125,Madagascar,9,0.01401755241345685,16408.0,1545.0,230.0,38.0
1126,Madagascar,10,0.014259832856057506,17111.0,703.0,244.0,14.0
1127,Madagascar,11,0.014474367106856583,17341.0,230.0,251.0,7.0
1128,Madagascar,12,0.014734108614655074,17714.0,373.0,261.0,10.0
1129,Malawi,3,,0.0,0.0,0.0,0.0
1130,Malawi,4,0.08108108108108109,37.0,37.0,3.0,3.0
1131,Malawi,5,0.014084507042253521,284.0,247.0,4.0,1.0
1132,Malawi,6,0.011437908496732025,1224.0,940.0,14.0,10.0
1133,Malawi,7,0.027954879843060325,4078.0,2854.0,114.0,100.0
1134,Malawi,8,0.031440891124685594,5566.0,1488.0,175.0,61.0
1135,Malawi,9,0.031006409146024597,5773.0,207.0,179.0,4.0
1136,Malawi,10,0.03102866779089376,5930.0,157.0,184.0,5.0
1137,Malawi,11,0.030690112806901128,6028.0,98.0,185.0,1.0
1138,Malawi,12,0.02871031444630108,6583.0,555.0,189.0,4.0
1139,Malaysia,1,0.0,8.0,8.0,0.0,0.0
1140,Malaysia,2,0.0,25.0,17.0,0.0,0.0
1141,Malaysia,3,0.01554591467823572,2766.0,2741.0,43.0,43.0
1142,Malaysia,4,0.016994335221592802,6002.0,3236.0,102.0,59.0
1143,Malaysia,5,0.014707763141066633,7819.0,1817.0,115.0,13.0
1144,Malaysia,6,0.014006250723463363,8639.0,820.0,121.0,6.0
1145,Malaysia,7,0.01392602495543672,8976.0,337.0,125.0,4.0
1146,Malaysia,8,0.013597430406852249,9340.0,364.0,127.0,2.0
1147,Malaysia,9,0.012116892373485389,11224.0,1884.0,136.0,9.0
1148,Malaysia,10,0.007892734880182578,31548.0,20324.0,249.0,113.0
1149,Malaysia,11,0.005479702269510023,65697.0,34149.0,360.0,111.0
1150,Malaysia,12,0.0041677727634722595,113010.0,47313.0,471.0,111.0
1151,Maldives,3,0.0,18.0,18.0,0.0,0.0
1152,Maldives,4,0.002136752136752137,468.0,450.0,1.0,1.0
1153,Maldives,5,0.0028200789622109417,1773.0,1305.0,5.0,4.0
1154,Maldives,6,0.0038119440914866584,2361.0,588.0,9.0,4.0
1155,Maldives,7,0.004218296862641709,3793.0,1432.0,16.0,7.0
1156,Maldives,8,0.0035879036391594054,7804.0,4011.0,28.0,12.0
1157,Maldives,9,0.0033038577397726168,10291.0,2487.0,34.0,6.0
1158,Maldives,10,0.003259284672784973,11659.0,1368.0,38.0,4.0
1159,Maldives,11,0.003535469986934133,13011.0,1352.0,46.0,8.0
1160,Maldives,12,0.003489132805117395,13757.0,746.0,48.0,2.0
1161,Mali,3,0.07142857142857142,28.0,28.0,2.0,2.0
1162,Mali,4,0.053061224489795916,490.0,462.0,26.0,24.0
1163,Mali,5,0.06086956521739131,1265.0,775.0,77.0,51.0
1164,Mali,6,0.05318661164603393,2181.0,916.0,116.0,39.0
1165,Mali,7,0.04891518737672584,2535.0,354.0,124.0,8.0
1166,Mali,8,0.045389048991354465,2776.0,241.0,126.0,2.0
1167,Mali,9,0.04201411161000641,3118.0,342.0,131.0,5.0
1168,Mali,10,0.038266741699493526,3554.0,436.0,136.0,5.0
1169,Mali,11,0.033121019108280254,4710.0,1156.0,156.0,20.0
1170,Mali,12,0.03794076163610719,7090.0,2380.0,269.0,113.0
1171,Malta,2,,0.0,0.0,0.0,0.0
1172,Malta,3,0.0,169.0,169.0,0.0,0.0
1173,Malta,4,0.008602150537634409,465.0,296.0,4.0,4.0
1174,Malta,5,0.014563106796116505,618.0,153.0,9.0,5.0
1175,Malta,6,0.013432835820895522,670.0,52.0,9.0,0.0
